CUSTOMER_NUMBER,txn_count,total_trans_amount,avg_trans_amount,max_trans_amount,std_trans_amount,unique_devices,unique_ips,beneficiary_count,night_txn_ratio,outside_bank_ratio,max_inactive_gap,burst_max,total_app_activities,avg_activity_hour,night_activity_ratio,password_change_count,max_daily_activity,avg_balance_ca,balance_volatility,max_cic_overdue_days,card_utilization_ratio,rule_behavior_device,rule_ato,rule_money_mule,rule_dormant_active,rule_night_anomaly,score_fraud_rule,score_behavioral_instability,score_aml_risk,final_risk_score,Risk_Segment,Fraud,Reason_Code_Details,ML_Pred,Rule_Detected,Business_Action
842177,1.0,7100000.0,7100000.0,7100000.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,8.444444444444445,0.0,1.0,9.0,47903.23,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
313781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
657870,11.0,33700000.0,3063636.363636364,15000000.0,4135764.19232836,2.0,11.0,9.0,0.0,0.8181818181818182,34.0,1.0,148.0,13.716216216216216,0.0675675675675675,1.0,17.0,12887356.07625,9227442.789637942,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 11 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
207284,17.0,73895000.0,4346764.705882353,30000000.0,7489899.6449336,2.0,17.0,15.0,0.0,0.7058823529411765,30.0,3.0,159.0,16.38993710691824,0.0125786163522012,1.0,15.0,1243496.958,1550078.5024615566,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 17 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
269195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376317.6008333334,528089.358002684,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
986164,51.0,16270000.0,319019.60784313723,2000000.0,536654.0222600063,2.0,51.0,23.0,0.0392156862745098,0.3529411764705882,33.0,3.0,338.0,14.45266272189349,0.0562130177514792,5.0,15.0,1277920.264166667,803178.9804798265,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 51 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
440546,9.0,4245900.0,471766.6666666667,3000000.0,980252.6154007444,2.0,9.0,3.0,0.0,0.3333333333333333,9.0,1.0,62.0,17.080645161290324,0.0967741935483871,1.0,8.0,213262.75300000003,404557.061070616,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 9 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
150324,90.0,93649166.0,1040546.2888888888,4700000.0,1128422.4889657046,2.0,90.0,36.0,0.0888888888888888,0.3111111111111111,22.0,3.0,610.0,14.468852459016391,0.1098360655737704,2.0,25.0,695651.2222222222,787108.237040877,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 90 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
616095,92.0,464832362.0,5052525.673913044,41000000.0,6683999.766928393,3.0,92.0,75.0,0.0,0.8043478260869565,9.0,3.0,644.0,12.369565217391305,0.0326086956521739,1.0,21.0,8083035.66875,7820958.021793015,2.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 92 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
711234,93.0,84237099.0,905775.258064516,19000000.0,2331066.1222260264,2.0,93.0,66.0,0.021505376344086,0.7311827956989247,26.0,3.0,1193.0,14.139145012573344,0.0268231349538977,5.0,44.0,1157469.025,1031549.9307711882,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 93 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
111567,33.0,874870000.0,26511212.12121212,94800000.0,19253856.230242513,1.0,33.0,33.0,0.0909090909090909,1.0,15.0,2.0,348.0,16.025862068965516,0.0689655172413793,1.0,27.0,7682084.1375,5773299.572423222,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
759765,79.0,86564000.0,1095746.835443038,20000000.0,2641108.3894512174,2.0,79.0,60.0,0.0379746835443038,0.7088607594936709,19.0,2.0,385.0,15.277922077922078,0.0571428571428571,1.0,12.0,1531114.064,838156.9523162371,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 79 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
784456,18.0,33890000.0,1882777.7777777775,12000000.0,3330217.808731851,3.0,18.0,14.0,0.0,0.5,27.0,2.0,139.0,14.97841726618705,0.0287769784172661,1.0,10.0,533888.87,484926.4087325264,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 18 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
720345,94.0,700999000.0,7457436.170212766,60000000.0,10862928.19348182,4.0,94.0,92.0,0.0319148936170212,0.7659574468085106,12.0,4.0,849.0,13.575971731448764,0.0353356890459364,1.0,27.0,6409737.100000001,11061937.956941543,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 94 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
453465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
622308,40.0,26090000.0,652250.0,3000000.0,861776.6011307167,2.0,40.0,27.0,0.05,0.6,37.0,2.0,349.0,14.773638968481375,0.0859598853868194,1.0,24.0,981823.81,573662.8895913769,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 40 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
137237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.835,138.82627435035485,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
435491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
852420,60.0,755131190.0,12585519.833333334,200000000.0,29727961.58843746,2.0,60.0,54.0,0.0,0.9166666666666666,20.0,2.0,840.0,11.772619047619049,0.0,7.0,22.0,98008059.53142858,87285115.83118208,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 60 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
797212,2.0,700000.0,350000.0,400000.0,70710.67811865476,1.0,2.0,1.0,0.0,0.5,0.0,2.0,62.0,14.209677419354838,0.0806451612903225,1.0,30.0,5060387.13,6999490.404680849,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
96093,7.0,78538952.0,11219850.285714284,35000000.0,12633440.918328648,2.0,7.0,0.0,0.0,0.0,38.0,2.0,111.0,14.297297297297296,0.0,11.0,16.0,8439200.6,8703119.031861855,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 7 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
716363,46.0,43695500.0,949902.1739130436,5600000.0,1175765.621105221,2.0,46.0,13.0,0.0434782608695652,0.2826086956521739,22.0,3.0,341.0,13.483870967741936,0.0586510263929618,1.0,26.0,163772.9622222222,130417.54070278937,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 46 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
513370,3.0,144000000.0,48000000.0,50000000.0,3464101.6151377545,1.0,3.0,3.0,0.0,1.0,1.0,1.0,108.0,11.52777777777778,0.0,1.0,27.0,1672162.1,2504714.6180110923,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 50,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
485848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582702.5720000002,2866004.695275823,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
139905,94.0,167407012.0,1780925.6595744682,47000000.0,5602296.627325918,4.0,94.0,32.0,0.0106382978723404,0.2872340425531915,19.0,3.0,1476.0,14.710027100271002,0.0413279132791327,4.0,31.0,6737065.6575,4643427.899975178,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 94 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
680775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832402.6499999999,660556.1340235857,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
326962,15.0,14108000.0,940533.3333333334,5000000.0,1428267.4252727455,2.0,15.0,12.0,0.1333333333333333,0.6666666666666666,131.0,3.0,109.0,14.568807339449542,0.0825688073394495,1.0,16.0,863617.5114285714,666736.2998088317,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 15 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
578774,63.0,173160300.0,2748576.1904761903,31544000.0,5413474.697418032,2.0,63.0,46.0,0.0793650793650793,0.6984126984126984,10.0,5.0,258.0,15.748062015503876,0.1007751937984496,1.0,14.0,4332411.136,3565480.583334339,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 63 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
415310,13.0,334619800.0,25739984.615384616,150560000.0,41728164.51035292,4.0,13.0,10.0,0.2307692307692307,0.6153846153846154,22.0,2.0,599.0,12.025041736227044,0.1786310517529215,22.0,44.0,47463264.79,44321176.702892624,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 13 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
863061,49.0,18523000.0,378020.4081632653,2900000.0,637516.8785280617,2.0,49.0,15.0,0.0204081632653061,0.3061224489795918,32.0,3.0,286.0,15.552447552447552,0.0524475524475524,1.0,20.0,247065.73909090908,195981.37810913497,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 49 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
956477,43.0,83131500.0,1933290.6976744183,25300000.0,4367725.232331986,4.0,43.0,26.0,0.0,0.6046511627906976,13.0,3.0,439.0,14.455580865603643,0.0182232346241457,2.0,30.0,6254548.607142857,6704225.0462477505,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 43 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
656242,40.0,60312000.0,1507800.0,10000000.0,2182534.1093466417,2.0,40.0,38.0,0.025,0.9,22.0,2.0,396.0,13.13888888888889,0.0277777777777777,1.0,19.0,6928645.843333334,5593870.260043865,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 40 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
355382,25.0,50742000.0,2029680.0,5040000.0,2117209.4590128143,2.0,25.0,19.0,0.04,0.68,64.0,2.0,227.0,15.33920704845815,0.0,1.0,35.0,2740666.018888889,2132086.096803835,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 25 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
198365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346442.4714285717,1272271.3576797922,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
918485,186.0,4847734799.0,26063090.3172043,250000000.0,46735856.932343505,3.0,186.0,166.0,0.0161290322580645,0.6236559139784946,7.0,4.0,914.0,13.541575492341355,0.0196936542669584,2.0,29.0,21469654.407777775,21153540.934425022,2.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 186 IP | • AML/Mule: Giao dịch khủng 250,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 2 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
831464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64039.484,26891.057604313668,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
108103,20.0,15882000.0,794100.0,2771000.0,889049.0425167782,3.0,20.0,17.0,0.0,0.6,23.0,2.0,257.0,14.571984435797663,0.1011673151750972,1.0,12.0,1459923.586,570221.3067832881,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 20 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
889655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33919.35,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
599939,38.0,41760000.0,1098947.3684210526,10000000.0,1763236.8721828954,3.0,38.0,25.0,0.0,0.3421052631578947,15.0,2.0,198.0,13.368686868686869,0.0303030303030303,1.0,23.0,12691920.006666666,7878212.101270437,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 38 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
785718,27.0,69969727.0,2591471.3703703703,8750000.0,2836870.1762655503,2.0,27.0,17.0,0.037037037037037,0.5925925925925926,13.0,2.0,215.0,13.669767441860465,0.0511627906976744,2.0,12.0,759333.641111111,1025047.803318436,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 27 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
819525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785036.6857142857,523430.2344426713,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
434925,26.0,1196773458.0,46029748.384615384,250000000.0,82434601.42736077,2.0,26.0,24.0,0.0,0.8846153846153846,101.0,2.0,236.0,12.330508474576272,0.0169491525423728,3.0,14.0,15195642.8,31051314.077697683,1.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 26 IP | • AML/Mule: Giao dịch khủng 250,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
861892,79.0,1309537000.0,16576417.721518988,43200000.0,11219772.179468222,2.0,79.0,79.0,0.0,1.0,11.0,2.0,603.0,15.099502487562187,0.0,1.0,20.0,49735175.163,38390778.62369943,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 79 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
729353,21.0,67638000.0,3220857.1428571427,9000000.0,2838252.706960997,3.0,21.0,19.0,0.0,0.0,29.0,2.0,160.0,14.025,0.00625,1.0,11.0,1934669.2244444443,881952.0324992958,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 21 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
682349,44.0,17020000.0,386818.1818181818,2500000.0,461905.9238117988,2.0,44.0,25.0,0.0227272727272727,0.5681818181818182,37.0,2.0,482.0,14.466804979253112,0.0539419087136929,2.0,33.0,955431.41,1277396.722384298,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 44 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
226788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272448.9766666666,88945.56736242134,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
885697,89.0,78342000.0,880247.1910112359,6000000.0,1075922.482431819,4.0,89.0,72.0,0.0449438202247191,0.7415730337078652,25.0,5.0,360.0,15.019444444444444,0.0694444444444444,2.0,19.0,1212871.285,773936.1967627424,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 89 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
464507,145.0,488471900.0,3368771.724137931,35000000.0,5577557.658732591,2.0,145.0,87.0,0.0620689655172413,0.5103448275862069,20.0,4.0,1501.0,14.342438374417055,0.0732844770153231,2.0,32.0,4383787.9372727275,3092058.8823464112,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 145 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
918096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
696725,20.0,65750920.0,3287546.0,15500000.0,4555920.42151332,2.0,20.0,20.0,0.05,1.0,14.0,3.0,511.0,14.71037181996086,0.1095890410958904,4.0,45.0,15045987.98,12214004.49788125,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 20 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
1997,65.0,50161800.0,771720.0,16000000.0,2144485.003240871,2.0,65.0,11.0,0.0,0.1692307692307692,35.0,3.0,162.0,15.351851851851851,0.0061728395061728,1.0,12.0,1084664.1785714286,803974.8711088307,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 65 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
616955,25.0,386818114.0,15472724.56,50000000.0,18925983.03878286,4.0,25.0,19.0,0.0,0.68,9.0,2.0,374.0,13.414438502673796,0.0,1.0,21.0,29078013.35,30956771.850277387,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 25 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
137312,6.0,110948000.0,18491333.333333332,100000000.0,39967868.7281004,1.0,6.0,5.0,0.0,0.8333333333333334,65.0,1.0,58.0,13.120689655172416,0.0,1.0,14.0,7405618.574285715,4941827.12296678,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 100,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
684938,10.0,770000.0,77000.0,250000.0,85641.37110324918,1.0,10.0,4.0,0.2,0.4,24.0,1.0,155.0,15.025806451612905,0.1870967741935484,1.0,14.0,121442.795,91527.71813825768,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
623254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091031.8875,486961.8037523112,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
957113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919596.122,558029.2891464505,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
169474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4585983.9985714285,6201538.687693385,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
437777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
105914,45.0,371238230.0,8249738.444444444,30000000.0,7234813.508752382,2.0,45.0,42.0,0.0,0.3777777777777777,10.0,2.0,353.0,14.422096317280452,0.0,1.0,15.0,10961254.762,6486524.543899017,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 45 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
345792,55.0,84668000.0,1539418.181818182,9229000.0,1981479.6070100325,3.0,55.0,41.0,0.0,0.6181818181818182,23.0,3.0,349.0,13.633237822349573,0.0229226361031518,2.0,26.0,2362838.0560000003,2761189.6821306767,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 55 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
131408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106676.6125,75581.32719623871,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
838573,49.0,73561701.0,1501259.204081633,6516810.0,1889392.10494607,3.0,49.0,1.0,0.0,0.0204081632653061,29.0,2.0,275.0,13.181818181818182,0.04,2.0,20.0,445507.85375,259675.29637688745,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 49 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
711517,57.0,14321019.0,251245.94736842104,1106978.0,242508.10539211295,3.0,57.0,37.0,0.1929824561403508,0.5263157894736842,9.0,4.0,606.0,13.551155115511552,0.1831683168316831,2.0,26.0,3487063.67,3428372.5555377365,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 57 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
765539,53.0,35305390.0,666139.4339622641,3600000.0,729190.0596208019,2.0,53.0,48.0,0.0754716981132075,0.3584905660377358,25.0,4.0,351.0,13.452991452991451,0.0655270655270655,1.0,19.0,979895.3055555556,868996.817101959,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 53 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
950329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482973.6341666663,1033969.9545645458,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
